News_Agency,Tweet_text,Tweet_Date_Timestamp,Compound_sentiment_score,Positive_sentiment_score,Negative_sentiment_score,Neutral_sentiment_score
New York times,Tefaf Widens Its Focus From Maastricht to a World of #Art Collectors https://t.co/srBNqeBuTf Via @NYTimes📌CC #NewYork #NYC #Life,2018-03-07 01:19:41+00:00,0.0,0.0,0.0,1.0
New York times,@nytimes It would be a lot more exciting to here this news coming from Ford or Toyota,2018-03-07 01:19:42+00:00,0.5413,0.189,0.0,0.811
New York times,RT @IrishRep: We 💚 our ushers! Thanks to the @nytimes for featuring them. https://t.co/iq3w5pBDrM,2018-03-07 01:19:44+00:00,0.4926,0.21,0.0,0.79
New York times,@rolandscahill @nytimes This is eerily similar to Maggie's reporting on Hope Hicks' departure.,2018-03-07 01:19:45+00:00,0.4404,0.195,0.0,0.805
New York times,@camiacharniga @TwitterMoments @nytimes  https://t.co/MhS6PykwFo,2018-03-07 01:19:47+00:00,0.0,0.0,0.0,1.0
New York times,@nytimes Dubai hacked the election,2018-03-07 01:19:50+00:00,-0.4019,0.0,0.403,0.597
New York times,"RT @chakerview: @adamgoldmanNYT @nytimes If this is the Lebanese businessman, he’s got the goods. No way @JaredKusher gets out of this one,…",2018-03-07 01:19:52+00:00,-0.296,0.0,0.095,0.905
New York times,Adviser to Emirates With Ties to Trump Aides Is Cooperating With Special Counsel via @NYTimes https://t.co/74vDOYt7zI,2018-03-07 01:19:56+00:00,0.4019,0.153,0.0,0.847
New York times,"RT @TwitterMoments: Chief economic advisor Gary Cohn plans to resign, the @nytimes reports. In a statement, he said he was ""grateful to the…",2018-03-07 01:19:59+00:00,0.1531,0.118,0.094,0.787
New York times,RT @denicefrohman: Poem in the @nytimes today. 👀🙏#HereWeAre #Oscars https://t.co/OrN2OyaCOA,2018-03-07 01:20:01+00:00,0.0,0.0,0.0,1.0
New York times,"RT @nytimes: Breaking News: Gary Cohn, President Trump’s top economic adviser, plans to resign. His free-trade views clashed with Trump’s t…",2018-03-07 01:20:02+00:00,-0.1531,0.078,0.103,0.819
New York times,"3. Even in @nytimes corrected ""analysis,"" which now adds earned income credit, they STILL did not give Samuel &amp; Felicity Taxpayer $1500.00 in credits for dependents! So, they are actually paying $1543 less in taxes due to #taxcutsforamerica, or #TCJA. Very sloppy partisan report.",2018-03-07 01:20:03+00:00,0.6588,0.114,0.0,0.886
New York times,"RT @mrs_pinky85: @nytimes Why do I need representation from Hollywood?

Seeing what a disgusting and hypocritical bunch they are, I'd rathe…",2018-03-07 01:20:03+00:00,-0.7506,0.0,0.274,0.726
New York times,"RT @MarkCM07: @nytimes Run, Jared, Run! 😂",2018-03-07 01:20:05+00:00,0.0,0.0,0.0,1.0
New York times,RT @Peoples_Pundit: Anyone else notice @nytimes made a monumental mistake in their report about Samuel and Felicity Taxpayer? As it turns o…,2018-03-07 01:20:07+00:00,-0.34,0.0,0.107,0.893
New York times,RT @nytimes: Texas primary election live results https://t.co/jVvL9hRsF8,2018-03-07 01:20:07+00:00,0.0,0.0,0.0,1.0
New York times,"RT @brittuniverse: In 2016, the @nytimes published ""What One Rape Cost Our Family"" a breakdown of how expensive reporting rape and harassme…",2018-03-07 01:20:09+00:00,-0.886,0.0,0.331,0.669
New York times,RT @nytimes: An adviser to the United Arab Emirates grew close to top White House aides. Now he is said to be cooperating with the special…,2018-03-07 01:20:12+00:00,0.5574,0.161,0.0,0.839
New York times,"@DonaldJTrumpJr @EricTrump what does it say of @realDonaldTrump judgement that he hired him. And, what does it say of you two idiots that he chose this guy over letting either of you into the campaign. @nytimes",2018-03-07 01:20:19+00:00,0.0,0.0,0.0,1.0
New York times,RT @JosephMasepoes: Now I've never been more sure that the tape is legit. CIA controlled #MockingbirdMedia @Newsweek and @nytimes both publ…,2018-03-07 01:20:24+00:00,-0.2912,0.0,0.098,0.902
New York times,"@rolandscahill @nytimes Every single time someone leaves WH the Times says oh this was always the plan. Every single time. Do they just not care about their own credibility, like at all?",2018-03-07 01:20:24+00:00,-0.033,0.071,0.075,0.854
New York times,@nytimes Tommy Boy?  Fat white guy everyone thinks is a moron but always saves the day.,2018-03-07 01:20:26+00:00,-0.2732,0.0,0.13,0.87
New York times,RT @nytimes: Texas primary election live results https://t.co/jVvL9hRsF8,2018-03-07 01:20:27+00:00,0.0,0.0,0.0,1.0
New York times,"RT @TwitterMoments: Chief economic advisor Gary Cohn plans to resign, the @nytimes reports. In a statement, he said he was ""grateful to the…",2018-03-07 01:20:31+00:00,0.1531,0.118,0.094,0.787
New York times,"RT @nytimes: Porsche has introduced a new all-electric vehicle, attempting to go head-to-head with Tesla https://t.co/XpKWkdqQQo",2018-03-07 01:20:35+00:00,0.0,0.0,0.0,1.0
New York times,RT @nytimes: Texas primary election live results https://t.co/jVvL9hRsF8,2018-03-07 01:20:40+00:00,0.0,0.0,0.0,1.0
New York times,The @nytimes did a piece on #GeorgeNader that is worthhttps://www.nytimes.com/2018/03/03/us/politics/george-nader-mueller-investigation-united-arab-emirates.htmly of a read,2018-03-07 01:20:42+00:00,0.0,0.0,0.0,1.0
New York times,"RT @nytimes: The actress Cynthia Nixon is talking with 2 veteran Democratic political operatives, a sign that she may be moving closer to a…",2018-03-07 01:20:43+00:00,0.0,0.0,0.0,1.0
New York times,"RT @nytimes: Porsche has introduced a new all-electric vehicle, attempting to go head-to-head with Tesla https://t.co/XpKWkdqQQo",2018-03-07 01:20:45+00:00,0.0,0.0,0.0,1.0
New York times,"RT @cwliveslife1: @_stevepatterson @adamgoldmanNYT @nytimes Yeah, we “leftists” get pretty worked up over the lies and corruption; and gues…",2018-03-07 01:20:47+00:00,0.3818,0.223,0.116,0.661
New York times,RT @nytimes: An Indian-born engineer was fatally shot last year after a Kansas man angrily asked him about his immigration status and yelle…,2018-03-07 01:20:48+00:00,-0.7906,0.0,0.259,0.741
New York times,RT @nytimes: An adviser to the United Arab Emirates grew close to top White House aides. Now he is said to be cooperating with the special…,2018-03-07 01:20:51+00:00,0.5574,0.161,0.0,0.839
New York times,"RT @nytimes: Breaking News: Gary Cohn, President Trump’s top economic adviser, plans to resign. His free-trade views clashed with Trump’s t…",2018-03-07 01:20:51+00:00,-0.1531,0.078,0.103,0.819
New York times,RT @bingading: @elvondrake @mcspocky @AP_Politics @CNNPolitics @nprpolitics @BBCWorld @CdnPress @HuffPost @washingtonpost @nytimes @latimes…,2018-03-07 01:20:52+00:00,0.0,0.0,0.0,1.0
New York times,RT @QoL_mdpainter: This Hummingbird Chirps Like an Insect. Can It Hear Its Own Sound? via @NYTimes https://t.co/nOogZhuo7L,2018-03-07 01:20:52+00:00,0.3612,0.135,0.0,0.865
New York times,RT @nytimes: Texas primary election live results https://t.co/jVvL9hRsF8,2018-03-07 01:20:55+00:00,0.0,0.0,0.0,1.0
New York times,"RT @michellemalkin: Of course @nytimes has it backwards.
Speech-squelching Silicon Valley monopolies fired first salvos at conservatives.…",2018-03-07 01:20:57+00:00,-0.5574,0.0,0.184,0.816
New York times,@maggieNYT @ddale8 @nytimes Maggie any scoops on Kushners thoughts on this one? Thought you had inside access to the WH? No 😭,2018-03-07 01:20:57+00:00,-0.3736,0.0,0.113,0.887
New York times,RT @nytimes: An adviser to the United Arab Emirates grew close to top White House aides. Now he is said to be cooperating with the special…,2018-03-07 01:21:00+00:00,0.5574,0.161,0.0,0.839
New York times,"Left to Louisiana's Tides, A Village Fights for Time

“I hope people will see that, hey, not only are we fighting hard to exist, but, you know, maybe this place is worth saving.”
https://t.co/UeCLA6ZFuF via @nytimes https://t.co/wPAwuYG98I",2018-03-07 01:21:02+00:00,0.128,0.107,0.12,0.773
New York times,"@7675376666rhon @SenJohnMcCain @nytopinion @NickKristof @nytimes You will know when those people who playing victim now, chop your , family or neighbors’ head off. You will know those people takes 4-5 wives , 3 dozen kids without any proper education or job to feed them. You will know when these people not follow local rules of law.",2018-03-07 01:21:03+00:00,-0.0772,0.033,0.038,0.929
New York times,"“If she can do that, she can navigate her way around an apartment.”

Really?

Good article until that statement.

@nytimes wants humility kudos for not understanding mental illness but at same time want to prove they do. Too much of that.

#mental health

https://t.co/D0j0VdKgoD",2018-03-07 01:21:03+00:00,0.6514,0.155,0.0,0.845
New York times,RT @nytimes: Evening Briefing: Here's what you need to know at the end of the day https://t.co/MAerJC6Nu4,2018-03-07 01:21:07+00:00,0.0,0.0,0.0,1.0
New York times,@nytimes I redesigned my lifestyle with weight management by refocusing on healthy food intake.  By cutting out all foods and beverages that caused me weight gain.  I was 19 and 143 lbs. now I’m 60 yrs at 106lbs.  I taught myself how to know when I am genuinely full and stop there.,2018-03-07 01:21:12+00:00,0.8225,0.181,0.065,0.754
New York times,@defensecurl @nytimes print this you cowards,2018-03-07 01:21:13+00:00,0.0,0.0,0.0,1.0
New York times,@TwitterMoments @nytimes Every single week another Trump disgraceful rat resigns,2018-03-07 01:21:16+00:00,-0.3182,0.0,0.204,0.796
New York times,@andreafarley @rickgladstone @nytimes Need a twitter handle @juliehirschfielddavis,2018-03-07 01:21:18+00:00,0.0,0.0,0.0,1.0
New York times,"RT @pburelli: Mi amigo @frrodriguezc, haciéndose pasar por @HenriFalconLara, escribe un artículo de opinión en el @nytimes. En el cita una…",2018-03-07 01:21:20+00:00,0.0,0.0,0.0,1.0
New York times,@rolandscahill @nytimes Not to mention he can now sell his stock tax free!,2018-03-07 01:21:21+00:00,0.5562,0.23,0.0,0.77
New York times,RT @nytimes: Here are the top officials in the Trump White House who have left https://t.co/CBoskDdasx,2018-03-07 01:21:26+00:00,0.2023,0.107,0.0,0.893
New York times,"RT @nytimes: Porsche has introduced a new all-electric vehicle, attempting to go head-to-head with Tesla https://t.co/XpKWkdqQQo",2018-03-07 01:21:26+00:00,0.0,0.0,0.0,1.0
New York times,RT @casasolag: Espectacular artículo de la Presidenta @Laura_Ch en @nytimes sobre el papel de las mujeres Presidentas en Latinoamérica. htt…,2018-03-07 01:21:30+00:00,0.0,0.0,0.0,1.0
New York times,"@KatyTurNBC @SenatorMenendez @MSNBC @CNN @AriMelber @JoyAnnReid @CoryBooker @KamalaHarris @FBI @chrislhayes @maddow @PhilMurphyNJ @MaddowBlog @cnni @donlemon @News12NJ @amjoyshow @RWPUSA @FBILasVegas @NSAGov @nytimes @FBINewark @BV @MikeBloomberg @JoeNBC @morningmika @BarackObama @kasie @HillaryClinton @KeithOlbermann @chucktodd @HouseDemocrats @SenateDems @chuckschumer @SquawkAlley @TheBeatWithAri @POTUS44 @RepGutierrez @ericswalwell @mitchellreports @SenBooker @BillClinton @NancyPelosi @Lawrence @thejointstaff @GenDunford @USProgressives Though if the progressives weren't stupid they would have him representing them in the case.

Is it out of sheer ignorance, or the evilness of the mainstream media, are there tyrants within the Progressive Party?",2018-03-07 01:21:30+00:00,-0.2787,0.061,0.073,0.866
New York times,"RT @nytimes: Porsche has introduced a new all-electric vehicle, attempting to go head-to-head with Tesla https://t.co/XpKWkdqQQo",2018-03-07 01:21:36+00:00,0.0,0.0,0.0,1.0
New York times,RT @nytimes: Uber said its self-driving trucks had been carrying cargo on highways in Arizona for commercial freight customers over the pas…,2018-03-07 01:21:36+00:00,0.0,0.0,0.0,1.0
New York times,RT @nytimes: Keep this page open for Texas primary election results when they come in https://t.co/A2mSbaV3BH,2018-03-07 01:21:37+00:00,0.0,0.0,0.0,1.0
New York times,"@nytimes 
President Trump makes a good decision to work with Sweden's Priminister, Mr.Stefon Lofer",2018-03-07 01:21:37+00:00,0.4404,0.195,0.0,0.805
New York times,"RT @nytimes: Washington State residents are getting net neutrality rules back, with the first state law in the U.S. that prevents internet…",2018-03-07 01:21:38+00:00,0.0772,0.058,0.0,0.942
New York times,@frp1970exp @SomosLibresPeru @elhigadodmarita @YeniVilcatoma2 @janoolavarria @LandBonds @PeruLandBonds @Jaime211264 @nytimes @PostTSA @BonosdeVicky @VictorAndresGB @jdealthaus @augustotitojose @CIDH @Alejandra_la_1 @WSJ @KarlaSchaefer @AP @LafuerzaICA Ni un sol para los gamonales,2018-03-07 01:21:39+00:00,0.0,0.0,0.0,1.0
New York times,@cellinoatt @MrsPerrin @seanhannity @JulianAssange @wikileaks @CNN @NBCNews @nytimes @washingtonpost #BWAHAHAHAHAHA,2018-03-07 01:21:40+00:00,0.0,0.0,0.0,1.0
New York times,"RT @nytimes: Breaking News: Gary Cohn, President Trump’s top economic adviser, plans to resign. His free-trade views clashed with Trump’s t…",2018-03-07 01:21:43+00:00,-0.1531,0.078,0.103,0.819
New York times,RT @nytimes: Texas primary election live results https://t.co/jVvL9hRsF8,2018-03-07 01:21:46+00:00,0.0,0.0,0.0,1.0
New York times,"RT @BillWeirCNN: After the @nytimes sued @interior we now have 25,000 of emails proving that the main motivations for shrinking Bear's Ears…",2018-03-07 01:21:47+00:00,0.0,0.0,0.0,1.0
New York times,@jaloysius @nytimes Congratulations!!!  Well deserved!,2018-03-07 01:21:49+00:00,0.8002,0.705,0.0,0.295
New York times,RT @drcirujano1: @MovimientoRA @eluniversocom @MashiRafael @FiscaliaEcuador @gonzalezxv @POTUS @CNNEE @nytimesES @nytimes @theguardian @The…,2018-03-07 01:21:56+00:00,0.0,0.0,0.0,1.0
New York times,"RT @jbbeacham: Hi @nytimes. Any plans to cover #HR620, Congress's reprehensible, transparently cruel attack on the Americans With Disabilit…",2018-03-07 01:21:57+00:00,-0.7845,0.0,0.289,0.711
New York times,The Left Shouldn’t Be Too Proud to Meme via @NYTimes https://t.co/PnTtaI2Rt5,2018-03-07 01:21:59+00:00,0.4767,0.237,0.0,0.763
New York times,RT @rolandscahill: Don’t be used for spin @nytimes https://t.co/QGyTH0eaBs,2018-03-07 01:21:59+00:00,0.0,0.0,0.0,1.0
New York times,RT @marcorubio: #China Communist Party bans Winnie the Pooh. This is not satire. Read linked article from @nytimes  https://t.co/tpSD2YldkG,2018-03-07 01:22:00+00:00,0.4019,0.13,0.0,0.87
New York times,"RT @esoterichoppes: @nytimes ""What's your immigration status?"", shouted the colonizer. #StopHate",2018-03-07 01:22:03+00:00,0.0,0.0,0.0,1.0
New York times,@nytimes #MAGA texasful electionful livewise resultsful,2018-03-07 01:22:04+00:00,0.0,0.0,0.0,1.0
New York times,RT @nytimes: Texas primary election live results https://t.co/jVvL9hRsF8,2018-03-07 01:22:04+00:00,0.0,0.0,0.0,1.0
New York times,@nytimes I'm at Lahood headquarters,2018-03-07 01:22:08+00:00,0.0,0.0,0.0,1.0
New York times,@marafafito @twpolk @lrozen @CNN @nytimes Do you have a link to the Times piece?,2018-03-07 01:22:12+00:00,0.0,0.0,0.0,1.0
New York times,"RT @nytimes: “He is a rare talent, and I thank him for his dedicated service to the American people,” President Trump said about Gary Cohn…",2018-03-07 01:22:13+00:00,0.8074,0.293,0.0,0.707
New York times,"@rolandscahill @nytimes Whatever, #ConManCohn. You signed on with a dog. You then supported said dog, going against your faith and all it stands for after #Charlottesville. And now, you take more of a stand for steel and aluminum than those with brown/black skin. #GaryCohn #MoneyGrubber #Hack",2018-03-07 01:22:17+00:00,0.6249,0.108,0.0,0.892
New York times,"RT @nytimes: Washington State residents are getting net neutrality rules back, with the first state law in the U.S. that prevents internet…",2018-03-07 01:22:17+00:00,0.0772,0.058,0.0,0.942
New York times,@BuddhaChi64 @nytimes A Buddhist who likes Trump... now that's rich...,2018-03-07 01:22:18+00:00,0.4215,0.259,0.0,0.741
New York times,"RT @nytimes: The U.N. secretary general appointed Michael Bloomberg, a prominent advocate in the fight against climate change, to be his sp…",2018-03-07 01:22:18+00:00,-0.0772,0.096,0.109,0.795
New York times,RT @nytimes: Texas primary election live results https://t.co/jVvL9hRsF8,2018-03-07 01:22:20+00:00,0.0,0.0,0.0,1.0
New York times,"@GilJime07552359 @washingtonpost @latimes @nytimes @BostonGlobe @AP @Reuters @CNN @MSNBC @abcnews @ABCWorldNews @NBCNews @CBSNews @Christy__P @tedlieu @EdKrassen @krassenstein @mrmgrady Last time I checked, no one we know dodged the draft (snowflake) but the TWIT - in - Chief, oh yah, his feet hurt so he Couldn't go to Vietnam.....",2018-03-07 01:22:23+00:00,-0.7351,0.0,0.126,0.874
New York times,RT @CandiceAiston: The @nytimes can go fuck itself. https://t.co/1lUkL2TS80,2018-03-07 01:22:25+00:00,-0.5423,0.0,0.304,0.696
New York times,@michaelcdeibert @d_zstr @CutyDave @Dalatrm @nytimes I don't know ISIS killing capability. But the picture that illustrates the article could well be from Raqqa also. Those killed there count as Assad death toll?,2018-03-07 01:22:25+00:00,-0.5837,0.137,0.205,0.658
New York times,RT @elvondrake: @mcspocky @AP_Politics @CNNPolitics @nprpolitics @BBCWorld @CdnPress @HuffPost @washingtonpost @nytimes @latimes @guardiann…,2018-03-07 01:22:36+00:00,0.0,0.0,0.0,1.0
New York times,"RT @TwitterMoments: Chief economic advisor Gary Cohn plans to resign, the @nytimes reports. In a statement, he said he was ""grateful to the…",2018-03-07 01:22:45+00:00,0.1531,0.118,0.094,0.787
New York times,RT @nytimes: Here are 5 memorable moments from “Mister Rogers’ Neighborhood.” PBS is marking the 50th anniversary of the premiere with a sp…,2018-03-07 01:22:46+00:00,0.0,0.0,0.0,1.0
New York times,RT @nytimes: Keep this page open for Texas primary election results when they come in https://t.co/A2mSbaV3BH,2018-03-07 01:22:47+00:00,0.0,0.0,0.0,1.0
New York times,@TwitterMoments @nytimes  https://t.co/uARgGLpptv,2018-03-07 01:22:48+00:00,0.0,0.0,0.0,1.0
